DIA;HUMR;TEMP;PRES_ATM
993;32.14;51.06;99.1
994;28.37;66.31;99.27
995;25.62;62.0;99.47
996;27.82;54.19;99.47
997;30.22;48.94;99.49
998;31.6;48.56;99.42
999;33.08;45.69;99.14
1000;33.22;46.31;99.01
1001;33.35;43.81;98.89
1002;32.78;48.31;99.02
1003;29.82;68.69;99.18
1004;30.16;66.0;99.22
1005;31.23;56.12;99.01
1006;31.22;58.38;98.97
1007;31.48;59.62;99.12
1008;32.33;55.56;99.12
1009;32.33;54.69;99.1
1010;30.13;66.12;99.12
1011;29.72;64.44;99.33
1012;33.18;47.38;99.26
1013;33.54;43.5;99.14
1014;34.11;42.44;99.13
1015;34.49;41.12;99.08
1016;33.78;40.31;99.14
1017;32.82;45.69;99.07
1018;32.78;52.25;98.98
1019;31.52;54.56;99.18
1020;29.46;65.38;99.37
1021;30.04;63.88;99.21
1022;32.43;51.19;98.95
1023;31.01;57.69;98.95
1024;31.4;54.56;99.09
1025;31.43;54.0;99.24
1026;30.8;56.88;99.25
1027;33.26;49.12;99.06
1028;31.73;51.94;98.95
1029;33.13;47.12;98.9
1030;33.49;49.44;98.86
1031;26.63;78.44;98.92
1032;28.69;73.06;98.7
1033;28.27;81.62;98.88
1034;25.4;77.44;99.34
1035;26.36;60.5;99.44
1036;28.12;56.06;99.19
1037;28.96;59.25;99.01
1038;29.36;65.38;99.06
1039;30.69;63.94;99.09
1040;31.17;60.88;98.89
1041;31.65;59.19;98.86
1042;30.09;67.69;99.11
1043;29.32;71.31;99.17
1044;28.41;74.06;99.19
1045;28.23;73.31;99.19
1046;29.28;69.56;99.17
1047;29.01;68.38;99.14
1048;29.58;66.94;99.05
1049;29.19;70.19;98.95
1050;30.55;63.94;98.96
1051;28.58;75.44;99.01
1052;29.08;70.56;98.91
1053;29.3;69.31;98.86
1054;25.53;79.38;99.22
1055;26.79;70.12;99.18
1056;29.6;63.5;99.04
1057;31.2;60.62;99.05
1058;32.59;55.94;98.99
1059;31.56;60.25;98.97
1060;30.03;69.12;98.98
1061;30.55;66.06;98.9
1062;30.5;65.94;99.02
1063;30.05;67.06;99.18
1064;28.28;75.88;99.25
1065;29.87;70.19;99.12
1066;29.33;70.44;99.15
1067;29.39;69.56;99.02
1068;28.8;73.19;99.03
1069;29.38;69.56;99.17
1070;27.67;77.31;99.39
1071;25.06;86.0;99.42
1072;27.86;73.38;99.35
1073;29.06;69.25;99.29
1074;28.3;77.06;99.19
1075;26.1;89.44;99.13
1076;26.92;82.12;99.01
1077;26.67;85.31;99.13
1078;27.07;80.44;99.15
1079;27.42;82.0;99.18
1080;27.48;77.81;99.03
1081;28.04;75.12;99.17
1082;28.86;71.81;99.19
1083;28.8;71.88;99.06
1084;28.66;72.62;98.91
1085;28.3;73.19;98.98
1086;28.01;79.5;99.17
1087;27.3;84.5;99.22
1088;26.17;86.19;99.13
1089;27.18;84.56;98.96
1090;27.12;86.88;98.78
1091;26.28;91.38;98.68
1092;25.24;93.62;98.77
1093;24.91;90.19;99.17
1094;26.18;87.69;99.12
1095;26.13;90.19;99.03
1096;25.96;89.5;99.23
1097;26.29;87.06;99.38
1098;26.95;86.44;99.25
1099;26.42;89.5;99.05
1100;25.95;88.38;98.97
1101;24.86;94.38;99.12
1102;25.51;88.88;99.32
1103;25.23;89.5;99.46
1104;26.31;84.44;99.29
1105;26.83;84.38;99.19
1106;26.87;87.25;99.17
1107;26.84;87.25;99.14
1108;26.82;88.62;99.14
1109;26.23;91.19;99.19
1110;26.56;87.25;99.07
1111;25.8;89.94;98.96
1112;26.1;89.81;98.88
1113;26.36;90.25;98.95
1114;24.31;85.69;99.35
1115;25.0;80.38;99.3
1116;25.64;82.0;99.2
1117;26.37;82.06;99.16
1118;25.38;90.5;99.29
1119;25.33;87.44;99.38
1120;25.94;82.38;99.3
1121;26.27;85.75;99.11
1122;25.69;90.94;99.06
1123;25.44;90.5;99.1
1124;26.02;88.62;99.01
1125;26.22;86.94;99.01
1126;26.3;88.38;99.11
1127;26.21;88.88;99.18
1128;26.1;88.38;99.11
1129;26.12;90.06;99.13
1130;27.09;84.38;99.23
1131;26.95;86.88;99.33
1132;26.51;89.31;99.24
1133;25.84;89.75;99.24
1134;26.9;86.06;99.17
1135;26.46;89.88;99.1
1136;26.44;88.81;99.06
1137;25.65;91.25;99.17
1138;25.67;86.56;99.13
1139;26.58;84.12;99.12
1140;25.55;89.25;99.18
1141;26.05;90.06;99.12
1142;25.92;89.19;99.16
1143;24.79;92.19;99.18
1144;25.73;86.94;99.1
1145;26.4;87.0;99.17
1146;26.36;86.75;99.18
1147;26.33;87.12;99.22
1148;26.03;90.69;99.16
1149;25.44;93.5;99.1
1150;26.48;88.75;99.19
1151;25.46;95.0;99.25
1152;26.7;87.94;99.13
1153;26.14;91.19;99.03
1154;26.07;87.06;99.11
1155;26.04;87.88;98.97
1156;26.47;88.62;98.85
1157;26.88;85.62;98.93
1158;25.56;91.56;99.17
1159;24.98;93.19;99.26
1160;24.99;93.5;99.23
1161;26.0;85.88;99.28
1162;26.25;88.94;99.28
1163;27.01;84.94;99.27
1164;25.83;87.44;99.3
1165;25.94;85.44;99.2
1166;25.19;89.31;99.17
1167;25.68;88.69;99.29
1168;26.34;85.62;99.26
1169;26.33;89.69;99.24
1170;25.53;90.0;99.25
1171;26.19;88.12;99.1
1172;25.82;91.5;99.08
1173;25.01;90.44;99.18
1174;25.18;89.12;99.13
1175;25.51;88.81;99.18
1176;25.51;88.5;99.38
1177;25.65;88.88;99.37
1178;25.62;88.38;99.36
1179;25.47;91.62;99.36
1180;26.17;88.44;99.35
1181;26.15;88.75;99.25
1182;26.25;88.19;99.22
1183;25.05;92.31;99.31
1184;25.28;90.69;99.37
1185;25.86;83.25;99.39
1186;25.23;87.75;99.24
1187;25.69;87.5;99.14
1188;26.0;88.56;99.25
1189;25.82;87.56;99.38
1190;25.73;88.56;99.35
1191;25.35;88.81;99.31
1192;26.97;81.38;99.27
1193;26.02;90.5;99.28
1194;26.17;87.31;99.28
1195;25.11;92.38;99.34
1196;25.05;91.81;99.31
1197;25.69;88.12;99.3
1198;24.67;92.12;99.53
1199;25.06;87.88;99.53
1200;26.23;85.69;99.4
1201;26.77;85.44;99.22
1202;26.12;89.56;99.21
1203;26.11;91.25;99.25
1204;25.96;89.75;99.27
1205;26.09;90.25;99.32
1206;25.6;89.25;99.36
1207;25.52;90.75;99.27
1208;25.91;90.62;99.19
1209;25.89;90.5;99.19
1210;26.07;90.06;99.17
1211;23.99;91.19;99.39
1212;21.59;90.44;99.53
1213;23.26;87.38;99.52
1214;23.51;87.19;99.57
1215;23.56;83.94;99.7
1216;23.38;81.06;99.65
1217;25.44;79.62;99.53
1218;26.39;79.94;99.43
1219;26.33;86.25;99.39
1220;26.37;85.81;99.44
1221;26.47;86.0;99.5
1222;23.49;89.25;99.65
1223;20.16;82.81;99.96
1224;21.5;79.69;99.91
1225;23.54;78.69;99.77
1226;25.25;79.62;99.61
1227;25.82;83.31;99.51
1228;26.12;80.81;99.53
1229;24.84;80.81;99.57
1230;25.76;77.75;99.56
1231;26.84;77.12;99.47
1232;26.87;79.44;99.48
1233;26.55;78.31;99.55
1234;26.69;72.31;99.54
1235;25.83;81.25;99.42
1236;26.05;84.5;99.28
1237;26.14;86.06;99.22
1238;26.55;86.81;99.24
1239;25.2;88.25;99.46
1240;21.15;80.44;99.8
1241;23.23;76.69;99.68
1242;25.25;79.56;99.65
1243;25.86;81.94;99.49
1244;25.59;83.0;99.29
1245;26.46;83.12;99.25
1246;26.32;83.69;99.43
1247;26.23;76.44;99.59
1248;25.76;78.25;99.42
1249;26.5;79.19;99.33
1250;26.88;77.5;99.4
1251;26.76;79.06;99.46
1252;26.76;79.06;99.38
1253;26.98;80.06;99.37
1254;27.11;79.44;99.34
1255;27.15;80.5;99.4
1256;26.46;84.38;99.41
1257;25.75;86.94;99.41
1258;21.96;86.94;99.78
1259;22.12;75.06;99.78
1260;23.33;74.38;99.68
1261;24.58;77.06;99.64
1262;26.08;73.69;99.69
1263;26.8;70.81;99.59
1264;27.03;69.56;99.61
1265;25.83;69.81;99.71
1266;26.06;68.25;99.78
1267;26.05;71.06;99.73
1268;26.2;74.31;99.67
1269;26.94;70.5;99.66
1270;26.51;73.56;99.54
1271;26.5;74.31;99.46
1272;26.08;76.0;99.4
1273;26.26;77.06;99.26
1274;26.95;78.62;99.33
1275;20.06;72.38;100.01
1276;18.02;48.38;100.5
1277;18.01;46.88;100.26
1278;19.29;55.81;100.01
1279;21.62;67.06;99.96
1280;23.64;67.0;100.06
1281;24.19;64.56;99.91
1282;25.33;66.44;99.87
1283;25.9;68.81;99.73
1284;26.79;70.06;99.46
1285;27.9;67.44;99.42
1286;27.8;67.5;99.4
1287;27.66;65.5;99.39
1288;28.23;62.06;99.45
1289;27.28;63.56;99.48
1290;28.11;60.88;99.47
1291;28.78;60.81;99.4
1292;29.21;59.44;99.37
1293;29.5;58.31;99.29
1294;29.83;58.81;99.43
1295;28.76;52.25;99.8
1296;24.64;41.0;100.02
1297;24.77;39.38;99.82
1298;26.19;42.56;99.8
1299;27.48;45.38;99.8
1300;28.35;52.56;99.59
1301;29.09;52.25;99.4
1302;29.86;53.5;99.36
1303;30.49;51.94;99.31
1304;31.31;48.38;99.34
1305;25.01;38.88;99.87
1306;21.98;29.0;100.17
1307;23.13;30.88;100.0
1308;25.43;38.81;99.88
1309;27.22;41.31;100.07
1310;26.87;33.19;100.06
1311;28.12;32.38;99.87
1312;29.08;33.19;99.87
1313;29.46;31.5;99.78
1314;29.21;39.94;99.62
1315;29.69;44.88;99.42
1316;30.44;42.0;99.32
1317;30.76;40.94;99.4
1318;31.63;40.44;99.42
1319;30.77;37.38;99.5
1320;28.15;35.81;99.63
1321;28.95;36.75;99.6
1322;29.77;36.94;99.58
1323;30.9;38.25;99.36
1324;30.99;40.06;99.2
1325;31.79;39.69;99.22
1326;33.07;36.69;99.3
1327;31.99;37.62;99.13
1328;32.19;37.38;98.97
1329;32.16;39.0;99.09
1330;32.01;42.25;98.95
1331;32.74;43.69;98.78
1332;32.95;38.38;98.67
1333;32.73;39.56;98.73
1334;32.85;44.62;98.86
1335;25.84;55.19;99.3
1336;28.51;53.56;99.41
1337;31.23;48.5;99.41
1338;31.92;45.88;99.24
1339;33.66;39.12;99.14
1340;33.87;39.12;99.21
1341;33.63;39.75;99.16
1342;34.42;37.5;99.13
1343;35.08;36.25;98.97
1344;33.67;41.38;99.11
1345;32.15;50.75;99.2
1346;30.8;54.5;99.16
1347;32.6;47.69;99.09
1348;29.89;60.12;99.28
1349;26.23;69.94;99.53
1350;29.52;59.31;99.43
1351;31.46;54.94;99.3
1352;32.27;49.12;99.14
1353;32.91;47.31;99.08
1354;31.72;47.88;99.36
1355;30.12;56.44;99.56
1356;30.65;55.88;99.42
1357;32.12;50.56;99.13
1358;31.01;56.5;99.1
1359;32.51;49.94;99.08
1360;33.17;45.88;99.2
1361;30.65;52.31;99.2
1362;33.11;43.31;99.17
1363;33.21;39.75;99.36
1364;33.04;40.44;99.36
1365;33.99;39.31;99.26
1366;34.51;36.69;99.24
1367;34.48;39.0;99.13
1368;34.42;38.69;99.09
1369;33.15;40.5;99.04
1370;35.06;36.38;98.88
1371;35.6;36.56;98.74
1372;35.52;36.94;98.72
1373;32.64;53.31;98.93
1374;25.9;78.38;99.24
1375;28.67;68.56;99.2
1376;30.45;65.25;99.06
1377;31.68;59.44;98.93
1378;30.72;64.38;98.99
1379;32.01;58.06;98.91
1380;33.05;54.25;98.97
1381;33.48;53.0;98.96
1382;32.65;54.0;98.79
1383;33.01;51.31;98.7
1384;31.82;54.69;98.88
1385;26.76;72.38;99.36
1386;27.69;62.88;99.38
1387;30.33;63.38;99.23
1388;29.47;68.81;99.32
1389;29.73;62.94;99.3
1390;31.52;61.94;99.06
1391;30.8;66.5;98.94
1392;30.75;65.06;98.84
1393;27.49;67.25;99.22
1394;23.09;68.69;99.67
1395;28.75;61.62;99.48
1396;30.44;58.5;99.38
1397;28.98;69.19;99.49
1398;30.19;63.19;99.33
1399;31.62;54.44;99.06
1400;32.28;54.75;99.07
1401;31.85;59.5;99.0
1402;29.68;71.5;99.03
1403;27.71;78.06;99.08
1404;27.41;79.12;99.0
1405;27.71;73.31;99.08
1406;27.26;78.88;99.24
1407;24.83;82.31;99.29
1408;27.71;70.94;99.17
1409;28.89;71.38;99.04
1410;28.88;73.0;98.87
1411;28.98;74.44;98.99
1412;26.29;89.75;99.11
1413;25.72;91.19;98.92
1414;26.56;86.38;98.96
1415;27.56;81.69;98.94
1416;25.99;90.31;98.99
1417;26.19;86.94;99.03
1418;25.06;84.94;99.1
1419;24.48;88.81;99.22
1420;26.14;84.62;99.21
1421;27.35;81.81;99.11
1422;26.65;87.12;99.02
1423;27.05;83.31;99.15
1424;26.44;84.75;99.23
1425;26.98;83.69;99.14
1426;25.8;87.75;99.21
1427;27.1;82.38;99.03
1428;26.28;86.56;99.02
1429;27.05;82.19;99.05
1430;26.73;86.88;99.09
1431;26.48;86.38;99.09
1432;26.16;88.25;99.18
1433;27.06;84.06;99.02
1434;27.19;83.06;99.09
1435;25.68;90.0;99.28
1436;25.33;89.0;99.35
1437;25.4;90.25;99.19
1438;27.07;82.75;99.12
1439;26.69;86.44;99.1
1440;26.83;86.94;98.93
1441;26.92;86.25;98.7
1442;26.51;87.56;98.71
1443;25.83;89.44;98.91
1444;25.98;89.88;99.02
1445;26.44;88.38;99.04
1446;26.3;87.12;99.05
1447;26.85;85.44;99.06
1448;26.39;89.31;99.05
1449;25.65;90.06;99.04
1450;26.29;87.19;99.01
1451;26.56;87.44;98.94
1452;26.37;89.5;99.02
1453;26.62;87.75;99.17
1454;26.39;88.75;99.1
1455;26.78;87.5;99.06
1456;27.08;86.69;99.1
1457;26.4;90.94;99.07
1458;26.3;89.44;99.07
1459;25.76;89.69;99.19
1460;26.52;86.5;99.07
1461;27.07;86.06;99.0
1462;27.18;87.12;98.87
1463;26.97;86.0;98.96
1464;26.72;86.56;99.05
1465;26.44;87.5;98.9
1466;26.12;88.81;98.97
1467;26.0;85.19;99.14
1468;27.27;81.38;99.05
1469;26.97;85.56;99.1
1470;25.73;88.5;99.18
1471;25.21;88.0;99.21
1472;25.95;88.0;99.14
1473;25.69;89.88;99.18
1474;26.51;85.69;99.2
1475;25.63;88.5;99.38
1476;26.45;83.81;99.54
1477;26.58;82.25;99.36
1478;27.04;81.19;99.2
1479;26.9;83.38;99.26
1480;26.2;87.44;99.38
1481;26.31;85.56;99.36
1482;25.2;89.25;99.29
1483;25.43;88.81;99.25
1484;26.24;85.38;99.21
1485;26.27;87.25;99.16
1486;26.61;84.88;99.17
1487;26.65;81.19;99.15
1488;27.15;79.88;99.07
1489;27.05;83.12;99.01
1490;25.48;92.0;98.95
1491;24.73;91.25;99.06
1492;24.82;93.5;99.07
1493;25.35;88.69;99.19
1494;25.12;86.19;99.2
1495;26.26;86.94;99.16
1496;26.51;86.44;99.2
1497;26.4;84.94;99.22
1498;25.76;83.88;99.4
1499;25.03;84.0;99.41
1500;26.08;80.69;99.25
1501;26.68;82.88;99.09
1502;26.26;87.06;98.96
1503;25.88;91.44;98.98
1504;26.13;89.62;99.09
1505;25.27;91.56;99.2
1506;26.74;83.19;99.12
1507;25.73;89.75;99.2
1508;26.37;87.5;99.21
1509;26.51;87.19;99.21
1510;25.74;89.94;99.05
1511;25.48;91.31;98.98
1512;26.37;87.81;99.01
1513;25.88;88.31;99.19
1514;26.34;85.62;99.3
1515;26.0;87.56;99.28
1516;25.83;88.56;99.19
1517;25.91;89.0;99.38
1518;26.84;81.81;99.49
1519;26.51;84.88;99.32
1520;26.23;84.88;99.29
1521;26.9;80.88;99.32
1522;26.45;86.19;99.3
1523;26.3;87.5;99.28
1524;25.8;89.88;99.21
1525;25.89;87.0;99.11
1526;26.0;88.88;99.07
1527;25.73;88.44;99.07
1528;25.62;88.94;99.13
1529;25.33;91.0;99.16
1530;25.54;88.56;99.15
1531;25.98;88.44;99.2
1532;24.34;90.31;99.35
1533;25.1;86.06;99.4
1534;25.33;90.38;99.28
1535;23.93;93.94;99.33
1536;25.94;82.25;99.26
1537;25.62;86.62;99.13
1538;26.51;87.31;99.21
1539;25.33;92.88;99.33
1540;25.16;90.19;99.39
1541;25.32;88.94;99.28
1542;26.15;84.06;99.17
1543;26.02;89.44;99.14
1544;26.02;90.94;99.14
1545;26.14;88.19;99.23
1546;25.94;87.81;99.25
1547;25.63;87.62;99.35
1548;26.6;87.31;99.37
1549;26.09;91.44;99.2
1550;25.83;89.69;99.17
1551;22.43;91.5;99.44
1552;19.41;89.06;99.8
1553;22.54;83.0;99.65
1554;25.04;83.19;99.39
1555;26.46;84.0;99.32
1556;26.15;88.81;99.32
1557;26.54;85.94;99.29
1558;26.52;88.06;99.25
1559;27.08;84.19;99.28
1560;26.84;86.19;99.32
1561;25.46;91.06;99.23
1562;25.54;89.56;99.15
1563;25.54;89.69;99.13
1564;25.93;90.25;99.18
1565;23.98;93.38;99.4
1566;23.53;82.5;99.47
1567;24.8;83.31;99.4
1568;25.61;88.31;99.39
1569;25.04;85.06;99.44
1570;25.89;84.0;99.4
1571;26.63;84.56;99.35
1572;25.27;89.56;99.34
1573;25.87;88.75;99.08
1574;25.98;88.81;99.07
1575;26.32;89.25;99.17
1576;25.9;90.69;99.27
1577;26.48;87.31;99.2
1578;26.53;88.0;99.15
1579;27.55;82.56;99.26
1580;27.0;85.31;99.41
1581;26.23;82.88;99.46
1582;26.37;82.88;99.31
1583;26.21;86.75;99.33
1584;25.44;86.5;99.5
1585;20.34;80.19;99.84
1586;22.13;74.69;99.75
1587;22.94;72.69;99.77
1588;23.74;74.44;99.76
1589;24.91;78.0;99.55
1590;26.63;79.19;99.48
1591;27.68;76.5;99.4
1592;26.15;85.25;99.46
1593;24.97;84.19;99.46
1594;25.8;83.62;99.33
1595;26.94;82.31;99.29
1596;26.87;86.56;99.35
1597;22.4;89.88;99.77
1598;20.16;77.88;100.15
1599;18.97;71.44;100.23
1600;19.41;65.31;99.96
1601;20.46;68.88;99.89
1602;21.97;81.94;99.85
1603;23.73;84.0;99.77
1604;24.76;85.0;99.5
1605;25.3;84.12;99.41
1606;25.5;83.81;99.52
1607;26.35;78.69;99.61
1608;26.39;78.75;99.49
1609;25.75;83.69;99.34
1610;25.83;84.19;99.23
1611;26.56;83.19;99.23
1612;26.52;80.5;99.22
1613;25.53;85.44;99.31
1614;25.91;81.38;99.39
1615;25.57;79.56;99.54
1616;25.57;78.62;99.51
1617;25.78;77.38;99.43
1618;25.73;80.62;99.35
1619;25.45;83.5;99.33
1620;25.8;84.25;99.28
1621;25.78;85.44;99.33
1622;21.48;92.25;99.82
1623;18.33;79.56;100.06
1624;18.43;76.31;100.1
1625;19.12;70.62;100.04
1626;20.71;74.0;99.66
1627;22.95;83.44;99.57
1628;24.44;85.19;99.49
1629;25.65;83.0;99.39
1630;23.4;85.88;99.61
1631;21.88;83.38;99.64
1632;24.37;83.88;99.54
1633;25.14;85.12;99.43
1634;25.8;83.31;99.36
1635;26.44;78.25;99.44
1636;26.37;67.44;99.51
1637;25.43;70.88;99.7
1638;24.97;66.5;99.69
1639;24.31;65.38;99.55
1640;24.21;73.25;99.58
1641;24.4;67.19;99.72
1642;23.6;65.62;99.51
1643;24.25;68.94;99.43
1644;24.88;75.44;99.46
1645;27.37;70.38;99.64
1646;28.44;62.44;99.56
1647;27.39;69.38;99.47
1648;27.51;72.06;99.35
1649;27.61;70.31;99.35
1650;28.07;62.94;99.59
1651;27.31;64.19;99.55
1652;28.01;66.12;99.35
1653;28.19;68.25;99.17
1654;28.49;69.12;99.38
1655;26.67;67.94;99.43
1656;28.25;67.06;99.23
1657;27.47;71.81;99.16
1658;27.58;70.5;99.21
1659;26.9;68.5;99.5
1660;24.8;58.81;99.73
1661;26.58;60.75;99.69
1662;27.51;51.06;99.47
1663;26.94;52.12;99.3
1664;27.43;57.81;99.24
1665;28.81;55.38;99.21
1666;29.51;52.31;99.22
1667;30.01;50.06;99.32
1668;29.71;48.19;99.42
1669;29.32;44.12;99.42
1670;29.09;42.06;99.31
1671;28.8;44.62;99.46
1672;28.33;39.56;99.42
1673;28.58;46.25;99.3
1674;29.9;49.06;99.25
1675;30.7;50.44;99.14
1676;31.17;49.81;99.12
1677;30.87;52.31;99.14
1678;29.05;62.0;99.24
1679;26.77;76.0;99.33
1680;28.77;66.06;99.25
1681;29.44;62.81;99.28
1682;27.03;64.44;99.72
1683;22.82;47.12;100.15
1684;24.09;44.88;99.74
1685;27.55;46.62;99.56
1686;28.78;54.0;99.47
1687;29.53;51.5;99.36
1688;30.3;50.38;99.15
1689;30.68;53.5;99.07
1690;31.08;51.69;98.96
1691;28.43;60.06;99.34
1692;20.37;52.56;100.31
1693;20.33;40.81;100.1
1694;22.83;45.56;99.91
1695;25.56;50.19;99.66
1696;27.56;49.38;99.48
1697;29.28;44.06;99.48
1698;30.93;38.81;99.4
1699;29.56;44.94;99.35
1700;30.87;45.44;99.18
1701;30.69;47.75;99.43
1702;24.62;40.12;99.88
1703;26.87;35.69;99.65
1704;28.98;38.38;99.35
1705;30.12;43.06;99.06
1706;31.08;41.25;99.22
1707;28.67;37.25;99.53
1708;28.22;38.06;99.57
1709;29.23;35.19;99.6
1710;29.62;33.19;99.58
1711;30.65;34.75;99.21
1712;31.8;43.56;99.0
1713;32.58;46.0;99.14
1714;32.23;46.44;99.38
1715;29.46;51.31;99.36
1716;32.08;48.06;99.05
1717;32.93;45.19;98.98
1718;31.33;51.5;99.19
1719;23.87;50.62;99.88
1720;27.65;42.0;99.54
1721;30.23;46.56;99.17
1722;32.12;44.56;98.98
1723;32.83;45.94;98.96
1724;33.11;44.38;98.94
1725;33.56;41.88;98.86
1726;33.7;43.0;99.03
1727;23.84;68.69;99.57
1728;27.91;62.62;99.28
1729;31.0;50.5;99.03
1730;32.15;48.12;98.99
1731;32.39;49.81;99.02
1732;31.58;57.88;98.97
1733;24.37;75.62;99.41
1734;25.52;66.75;99.52
1735;29.41;56.56;99.52
1736;30.73;55.88;99.42
1737;30.52;59.69;99.26
1738;30.83;60.38;99.02
1739;30.53;61.06;98.89
1740;30.26;64.19;98.99
1741;27.42;79.12;99.26
1742;27.73;71.81;99.12
1743;29.89;65.56;99.1
1744;28.99;71.94;99.27
1745;29.87;67.81;99.22
1746;29.44;69.69;99.11
1747;27.15;76.5;99.16
1748;26.63;81.25;99.48
1749;27.39;73.19;99.5
1750;29.83;63.56;99.23
1751;28.9;68.38;99.12
1752;29.87;66.75;99.18
1753;28.51;75.06;99.25
1754;28.97;72.19;99.03
1755;28.21;74.81;99.02
1756;25.75;88.88;99.23
1757;26.46;79.94;99.35
1758;28.08;77.81;99.21
1759;28.75;76.62;99.08
1760;28.59;77.25;98.88
1761;29.5;72.75;98.92
1762;26.37;85.94;99.04
1763;27.87;77.38;98.98
1764;28.04;76.88;98.8
1765;25.45;79.44;99.19
1766;17.85;67.31;100.25
1767;20.51;61.62;100.2
1768;20.62;62.31;99.9
1769;21.91;60.75;99.62
1770;24.39;58.06;99.42
1771;26.65;55.5;99.38
1772;28.71;53.38;99.29
1773;30.23;52.12;99.2
1774;30.62;58.12;99.04
1775;30.6;61.62;99.0
1776;29.6;66.12;99.03
1777;29.51;65.38;98.95
1778;30.44;61.75;98.81
1779;30.38;67.94;99.01
1780;28.62;77.0;99.31
1781;28.68;73.31;99.39
1782;29.8;67.62;99.15
1783;29.62;70.12;99.03
1784;29.18;73.0;98.98
1785;29.98;68.5;98.77
1786;29.37;72.31;98.79
1787;26.4;85.19;99.15
1788;26.31;80.31;99.22
1789;27.08;79.06;99.15
1790;29.04;69.0;99.17
1791;29.76;64.5;99.19
1792;29.69;64.62;99.13
1793;29.51;67.06;98.8
1794;29.06;69.0;98.6
1795;28.86;72.31;98.52
1796;27.37;83.81;98.61
1797;26.06;87.25;98.96
1798;26.31;80.19;98.99
1799;27.37;79.69;98.82
1800;27.79;77.69;98.89
1801;25.72;86.38;99.06
1802;26.29;86.5;99.19
1803;26.18;88.81;99.06
1804;27.26;82.12;99.03
1805;27.48;81.88;99.07
1806;26.37;86.19;99.21
1807;26.51;83.69;99.18
1808;27.2;81.81;99.17
1809;26.7;85.25;99.13
1810;26.08;89.56;99.1
1811;25.98;90.38;99.07
1812;25.59;87.62;98.89
1813;26.42;87.12;98.92
1814;25.29;93.5;99.22
1815;25.51;90.56;99.3
1816;26.25;87.31;99.19
1817;26.37;86.88;99.12
1818;26.61;88.56;99.01
1819;26.56;89.56;98.84
1820;24.86;94.31;99.08
1821;25.49;85.88;99.24
1822;26.82;85.56;99.13
1823;26.82;87.38;99.16
1824;26.57;87.38;99.24
1825;25.53;90.25;99.3
1826;25.58;87.25;99.24
